transaction_id,year,transaction_time,transaction_qty,store_id,store_location,product_id,unit_price,product_category,product_type,product_detail,revenue,hour,time_bucket
192,2025,1900-01-01 12:46:22,1,3,Astoria,56,2.55,Tea,Brewed Chai tea,Spicy Eye Opener Chai Rg,2.55,12,Afternoon
193,2025,1900-01-01 12:46:26,1,3,Astoria,23,2.5,Coffee,Drip coffee,Our Old Time Diner Blend Rg,2.5,12,Afternoon
194,2025,1900-01-01 12:46:55,1,3,Astoria,33,3.5,Coffee,Gourmet brewed coffee,Ethiopia Lg,3.5,12,Afternoon
195,2025,1900-01-01 12:46:55,1,3,Astoria,75,3.5,Bakery,Pastry,Croissant,3.5,12,Afternoon
196,2025,1900-01-01 12:48:08,2,3,Astoria,38,3.75,Coffee,Barista Espresso,Latte,7.5,12,Afternoon
197,2025,1900-01-01 12:49:48,1,8,Hell's Kitchen,30,3.0,Coffee,Gourmet brewed coffee,Columbian Medium Roast Lg,3.0,12,Afternoon
198,2025,1900-01-01 12:50:15,1,3,Astoria,59,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate Lg,4.5,12,Afternoon
199,2025,1900-01-01 12:50:28,2,3,Astoria,32,3.0,Coffee,Gourmet brewed coffee,Ethiopia Rg,6.0,12,Afternoon
200,2025,1900-01-01 12:51:21,1,8,Hell's Kitchen,53,3.0,Tea,Brewed Chai tea,Traditional Blend Chai Lg,3.0,12,Afternoon
201,2025,1900-01-01 12:51:57,1,5,Lower Manhattan,61,4.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg,4.75,12,Afternoon
202,2025,1900-01-01 12:51:57,1,5,Lower Manhattan,72,3.25,Bakery,Scone,Ginger Scone,3.25,12,Afternoon
203,2025,1900-01-01 12:52:18,1,5,Lower Manhattan,56,2.55,Tea,Brewed Chai tea,Spicy Eye Opener Chai Rg,2.55,12,Afternoon
204,2025,1900-01-01 12:52:18,1,5,Lower Manhattan,75,3.5,Bakery,Pastry,Croissant,3.5,12,Afternoon
205,2025,1900-01-01 12:53:11,2,8,Hell's Kitchen,29,2.5,Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg,5.0,12,Afternoon
206,2025,1900-01-01 12:53:59,1,8,Hell's Kitchen,37,3.0,Coffee,Barista Espresso,Espresso shot,3.0,12,Afternoon
207,2025,1900-01-01 12:55:25,1,3,Astoria,49,3.0,Tea,Brewed Black tea,English Breakfast Lg,3.0,12,Afternoon
208,2025,1900-01-01 12:55:27,1,5,Lower Manhattan,57,3.1,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg,3.1,12,Afternoon
209,2025,1900-01-01 12:55:27,1,5,Lower Manhattan,75,3.5,Bakery,Pastry,Croissant,3.5,12,Afternoon
210,2025,1900-01-01 12:55:36,1,8,Hell's Kitchen,45,3.0,Tea,Brewed herbal tea,Peppermint Lg,3.0,12,Afternoon
211,2025,1900-01-01 12:55:53,2,8,Hell's Kitchen,26,3.0,Coffee,Organic brewed coffee,Brazilian Rg,6.0,12,Afternoon
212,2025,1900-01-01 12:56:33,1,3,Astoria,61,4.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg,4.75,12,Afternoon
213,2025,1900-01-01 12:56:59,1,3,Astoria,47,3.0,Tea,Brewed Green tea,Serenity Green Tea Lg,3.0,12,Afternoon
214,2025,1900-01-01 12:58:54,2,3,Astoria,44,2.5,Tea,Brewed herbal tea,Peppermint Rg,5.0,12,Afternoon
215,2025,1900-01-01 12:59:06,1,8,Hell's Kitchen,36,3.75,Coffee,Premium brewed coffee,Jamaican Coffee River Lg,3.75,12,Afternoon
216,2025,1900-01-01 13:00:38,2,5,Lower Manhattan,30,3.0,Coffee,Gourmet brewed coffee,Columbian Medium Roast Lg,6.0,13,Afternoon
217,2025,1900-01-01 13:01:33,2,5,Lower Manhattan,25,2.2,Coffee,Organic brewed coffee,Brazilian Sm,4.4,13,Afternoon
218,2025,1900-01-01 13:02:40,1,8,Hell's Kitchen,49,3.0,Tea,Brewed Black tea,English Breakfast Lg,3.0,13,Afternoon
219,2025,1900-01-01 13:02:40,1,8,Hell's Kitchen,78,4.5,Bakery,Scone,Scottish Cream Scone ,4.5,13,Afternoon
220,2025,1900-01-01 13:02:52,1,8,Hell's Kitchen,26,3.0,Coffee,Organic brewed coffee,Brazilian Rg,3.0,13,Afternoon
221,2025,1900-01-01 13:03:13,2,3,Astoria,43,3.0,Tea,Brewed herbal tea,Lemon Grass Lg,6.0,13,Afternoon
222,2025,1900-01-01 13:04:01,2,8,Hell's Kitchen,25,2.2,Coffee,Organic brewed coffee,Brazilian Sm,4.4,13,Afternoon
223,2025,1900-01-01 13:04:01,1,8,Hell's Kitchen,72,3.25,Bakery,Scone,Ginger Scone,3.25,13,Afternoon
224,2025,1900-01-01 13:04:22,2,8,Hell's Kitchen,42,2.5,Tea,Brewed herbal tea,Lemon Grass Rg,5.0,13,Afternoon
225,2025,1900-01-01 13:04:37,2,8,Hell's Kitchen,54,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai Rg,5.0,13,Afternoon
226,2025,1900-01-01 13:04:51,1,3,Astoria,22,2.0,Coffee,Drip coffee,Our Old Time Diner Blend Sm,2.0,13,Afternoon
227,2025,1900-01-01 13:05:56,1,3,Astoria,58,3.5,Drinking Chocolate,Hot chocolate,Dark chocolate Rg,3.5,13,Afternoon
228,2025,1900-01-01 13:07:37,2,5,Lower Manhattan,24,3.0,Coffee,Drip coffee,Our Old Time Diner Blend Lg,6.0,13,Afternoon
229,2025,1900-01-01 13:09:03,1,3,Astoria,35,3.1,Coffee,Premium brewed coffee,Jamaican Coffee River Rg,3.1,13,Afternoon
230,2025,1900-01-01 13:12:03,2,5,Lower Manhattan,30,3.0,Coffee,Gourmet brewed coffee,Columbian Medium Roast Lg,6.0,13,Afternoon
231,2025,1900-01-01 13:13:09,1,5,Lower Manhattan,60,3.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg,3.75,13,Afternoon
232,2025,1900-01-01 13:17:30,1,8,Hell's Kitchen,56,2.55,Tea,Brewed Chai tea,Spicy Eye Opener Chai Rg,2.55,13,Afternoon
233,2025,1900-01-01 13:17:32,2,3,Astoria,55,4.0,Tea,Brewed Chai tea,Morning Sunrise Chai Lg,8.0,13,Afternoon
234,2025,1900-01-01 13:18:34,2,8,Hell's Kitchen,49,3.0,Tea,Brewed Black tea,English Breakfast Lg,6.0,13,Afternoon
235,2025,1900-01-01 13:19:09,1,8,Hell's Kitchen,55,4.0,Tea,Brewed Chai tea,Morning Sunrise Chai Lg,4.0,13,Afternoon
236,2025,1900-01-01 13:19:09,1,8,Hell's Kitchen,75,3.5,Bakery,Pastry,Croissant,3.5,13,Afternoon
237,2025,1900-01-01 13:19:36,1,3,Astoria,23,2.5,Coffee,Drip coffee,Our Old Time Diner Blend Rg,2.5,13,Afternoon
238,2025,1900-01-01 13:19:56,2,8,Hell's Kitchen,31,2.2,Coffee,Gourmet brewed coffee,Ethiopia Sm,4.4,13,Afternoon
239,2025,1900-01-01 13:20:51,2,3,Astoria,35,3.1,Coffee,Premium brewed coffee,Jamaican Coffee River Rg,6.2,13,Afternoon
240,2025,1900-01-01 13:21:23,2,3,Astoria,38,3.75,Coffee,Barista Espresso,Latte,7.5,13,Afternoon
241,2025,1900-01-01 13:22:11,1,5,Lower Manhattan,23,2.5,Coffee,Drip coffee,Our Old Time Diner Blend Rg,2.5,13,Afternoon
242,2025,1900-01-01 13:22:45,2,3,Astoria,46,2.5,Tea,Brewed Green tea,Serenity Green Tea Rg,5.0,13,Afternoon
243,2025,1900-01-01 13:23:54,2,3,Astoria,58,3.5,Drinking Chocolate,Hot chocolate,Dark chocolate Rg,7.0,13,Afternoon
244,2025,1900-01-01 13:24:29,2,5,Lower Manhattan,60,3.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg,7.5,13,Afternoon
245,2025,1900-01-01 13:30:49,2,5,Lower Manhattan,31,2.2,Coffee,Gourmet brewed coffee,Ethiopia Sm,4.4,13,Afternoon
246,2025,1900-01-01 13:32:07,2,5,Lower Manhattan,25,2.2,Coffee,Organic brewed coffee,Brazilian Sm,4.4,13,Afternoon
247,2025,1900-01-01 13:32:34,1,5,Lower Manhattan,87,3.0,Coffee,Barista Espresso,Ouro Brasileiro shot,3.0,13,Afternoon
248,2025,1900-01-01 13:34:12,2,3,Astoria,28,2.0,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm,4.0,13,Afternoon
249,2025,1900-01-01 13:38:09,1,8,Hell's Kitchen,27,3.5,Coffee,Organic brewed coffee,Brazilian Lg,3.5,13,Afternoon
250,2025,1900-01-01 13:38:11,2,8,Hell's Kitchen,40,3.75,Coffee,Barista Espresso,Cappuccino,7.5,13,Afternoon
251,2025,1900-01-01 13:39:41,1,5,Lower Manhattan,51,3.0,Tea,Brewed Black tea,Earl Grey Lg,3.0,13,Afternoon
252,2025,1900-01-01 13:40:47,2,3,Astoria,54,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai Rg,5.0,13,Afternoon
253,2025,1900-01-01 13:41:09,2,3,Astoria,42,2.5,Tea,Brewed herbal tea,Lemon Grass Rg,5.0,13,Afternoon
254,2025,1900-01-01 13:42:10,1,3,Astoria,43,3.0,Tea,Brewed herbal tea,Lemon Grass Lg,3.0,13,Afternoon
255,2025,1900-01-01 13:42:49,1,5,Lower Manhattan,36,3.75,Coffee,Premium brewed coffee,Jamaican Coffee River Lg,3.75,13,Afternoon
256,2025,1900-01-01 13:42:58,1,5,Lower Manhattan,52,2.5,Tea,Brewed Chai tea,Traditional Blend Chai Rg,2.5,13,Afternoon
257,2025,1900-01-01 13:42:58,1,5,Lower Manhattan,72,3.25,Bakery,Scone,Ginger Scone,3.25,13,Afternoon
258,2025,1900-01-01 13:43:18,2,3,Astoria,54,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai Rg,5.0,13,Afternoon
259,2025,1900-01-01 13:43:18,1,3,Astoria,69,3.25,Bakery,Biscotti,Hazelnut Biscotti,3.25,13,Afternoon
260,2025,1900-01-01 13:43:41,2,5,Lower Manhattan,25,2.2,Coffee,Organic brewed coffee,Brazilian Sm,4.4,13,Afternoon
261,2025,1900-01-01 13:44:26,1,3,Astoria,57,3.1,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg,3.1,13,Afternoon
262,2025,1900-01-01 13:47:51,1,8,Hell's Kitchen,40,3.75,Coffee,Barista Espresso,Cappuccino,3.75,13,Afternoon
263,2025,1900-01-01 13:49:03,2,8,Hell's Kitchen,22,2.0,Coffee,Drip coffee,Our Old Time Diner Blend Sm,4.0,13,Afternoon
264,2025,1900-01-01 13:50:09,1,5,Lower Manhattan,53,3.0,Tea,Brewed Chai tea,Traditional Blend Chai Lg,3.0,13,Afternoon
265,2025,1900-01-01 13:50:47,2,8,Hell's Kitchen,54,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai Rg,5.0,13,Afternoon
266,2025,1900-01-01 13:51:56,2,8,Hell's Kitchen,32,3.0,Coffee,Gourmet brewed coffee,Ethiopia Rg,6.0,13,Afternoon
267,2025,1900-01-01 13:53:04,2,3,Astoria,38,3.75,Coffee,Barista Espresso,Latte,7.5,13,Afternoon
268,2025,1900-01-01 13:53:31,1,8,Hell's Kitchen,33,3.5,Coffee,Gourmet brewed coffee,Ethiopia Lg,3.5,13,Afternoon
269,2025,1900-01-01 13:54:18,2,8,Hell's Kitchen,22,2.0,Coffee,Drip coffee,Our Old Time Diner Blend Sm,4.0,13,Afternoon
270,2025,1900-01-01 13:55:04,1,5,Lower Manhattan,42,2.5,Tea,Brewed herbal tea,Lemon Grass Rg,2.5,13,Afternoon
271,2025,1900-01-01 13:55:50,2,8,Hell's Kitchen,45,3.0,Tea,Brewed herbal tea,Peppermint Lg,6.0,13,Afternoon
272,2025,1900-01-01 13:56:15,2,8,Hell's Kitchen,48,2.5,Tea,Brewed Black tea,English Breakfast Rg,5.0,13,Afternoon
273,2025,1900-01-01 13:56:24,1,8,Hell's Kitchen,53,3.0,Tea,Brewed Chai tea,Traditional Blend Chai Lg,3.0,13,Afternoon
274,2025,1900-01-01 13:57:34,2,5,Lower Manhattan,27,3.5,Coffee,Organic brewed coffee,Brazilian Lg,7.0,13,Afternoon
275,2025,1900-01-01 13:57:34,1,5,Lower Manhattan,71,3.75,Bakery,Pastry,Chocolate Croissant,3.75,13,Afternoon
276,2025,1900-01-01 13:58:10,2,3,Astoria,46,2.5,Tea,Brewed Green tea,Serenity Green Tea Rg,5.0,13,Afternoon
277,2025,1900-01-01 13:58:11,1,5,Lower Manhattan,34,2.45,Coffee,Premium brewed coffee,Jamaican Coffee River Sm,2.45,13,Afternoon
278,2025,1900-01-01 13:59:58,2,5,Lower Manhattan,39,4.25,Coffee,Barista Espresso,Latte Rg,8.5,13,Afternoon
279,2025,1900-01-01 14:03:34,2,5,Lower Manhattan,25,2.2,Coffee,Organic brewed coffee,Brazilian Sm,4.4,14,Afternoon
280,2025,1900-01-01 14:03:34,1,5,Lower Manhattan,69,3.25,Bakery,Biscotti,Hazelnut Biscotti,3.25,14,Afternoon
281,2025,1900-01-01 14:03:41,1,3,Astoria,32,3.0,Coffee,Gourmet brewed coffee,Ethiopia Rg,3.0,14,Afternoon
282,2025,1900-01-01 14:07:12,2,3,Astoria,41,4.25,Coffee,Barista Espresso,Cappuccino Lg,8.5,14,Afternoon
283,2025,1900-01-01 14:07:56,1,3,Astoria,23,2.5,Coffee,Drip coffee,Our Old Time Diner Blend Rg,2.5,14,Afternoon
284,2025,1900-01-01 14:08:03,1,8,Hell's Kitchen,24,3.0,Coffee,Drip coffee,Our Old Time Diner Blend Lg,3.0,14,Afternoon
285,2025,1900-01-01 14:08:03,1,8,Hell's Kitchen,71,3.75,Bakery,Pastry,Chocolate Croissant,3.75,14,Afternoon
286,2025,1900-01-01 14:11:14,2,8,Hell's Kitchen,60,3.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg,7.5,14,Afternoon
287,2025,1900-01-01 14:13:28,2,5,Lower Manhattan,57,3.1,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg,6.2,14,Afternoon
288,2025,1900-01-01 14:19:57,2,5,Lower Manhattan,23,2.5,Coffee,Drip coffee,Our Old Time Diner Blend Rg,5.0,14,Afternoon
289,2025,1900-01-01 14:20:06,2,3,Astoria,35,3.1,Coffee,Premium brewed coffee,Jamaican Coffee River Rg,6.2,14,Afternoon
290,2025,1900-01-01 14:20:08,2,3,Astoria,42,2.5,Tea,Brewed herbal tea,Lemon Grass Rg,5.0,14,Afternoon
291,2025,1900-01-01 14:22:01,2,8,Hell's Kitchen,49,3.0,Tea,Brewed Black tea,English Breakfast Lg,6.0,14,Afternoon
292,2025,1900-01-01 14:22:38,2,5,Lower Manhattan,39,4.25,Coffee,Barista Espresso,Latte Rg,8.5,14,Afternoon
293,2025,1900-01-01 14:23:28,1,8,Hell's Kitchen,55,4.0,Tea,Brewed Chai tea,Morning Sunrise Chai Lg,4.0,14,Afternoon
294,2025,1900-01-01 14:23:28,1,8,Hell's Kitchen,71,3.75,Bakery,Pastry,Chocolate Croissant,3.75,14,Afternoon
295,2025,1900-01-01 14:24:55,2,3,Astoria,41,4.25,Coffee,Barista Espresso,Cappuccino Lg,8.5,14,Afternoon
296,2025,1900-01-01 14:24:55,1,3,Astoria,79,3.75,Bakery,Scone,Jumbo Savory Scone,3.75,14,Afternoon
297,2025,1900-01-01 14:25:32,2,3,Astoria,58,3.5,Drinking Chocolate,Hot chocolate,Dark chocolate Rg,7.0,14,Afternoon
298,2025,1900-01-01 14:25:39,2,5,Lower Manhattan,24,3.0,Coffee,Drip coffee,Our Old Time Diner Blend Lg,6.0,14,Afternoon
299,2025,1900-01-01 14:26:36,1,8,Hell's Kitchen,61,4.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg,4.75,14,Afternoon
300,2025,1900-01-01 14:29:05,2,5,Lower Manhattan,45,3.0,Tea,Brewed herbal tea,Peppermint Lg,6.0,14,Afternoon
301,2025,1900-01-01 14:29:50,2,5,Lower Manhattan,49,3.0,Tea,Brewed Black tea,English Breakfast Lg,6.0,14,Afternoon
302,2025,1900-01-01 14:29:50,1,5,Lower Manhattan,78,4.5,Bakery,Scone,Scottish Cream Scone ,4.5,14,Afternoon
303,2025,1900-01-01 14:30:51,1,8,Hell's Kitchen,48,2.5,Tea,Brewed Black tea,English Breakfast Rg,2.5,14,Afternoon
304,2025,1900-01-01 14:30:58,1,5,Lower Manhattan,57,3.1,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg,3.1,14,Afternoon
305,2025,1900-01-01 14:31:26,1,5,Lower Manhattan,42,2.5,Tea,Brewed herbal tea,Lemon Grass Rg,2.5,14,Afternoon
306,2025,1900-01-01 14:32:20,2,8,Hell's Kitchen,30,3.0,Coffee,Gourmet brewed coffee,Columbian Medium Roast Lg,6.0,14,Afternoon
307,2025,1900-01-01 14:32:42,2,5,Lower Manhattan,41,4.25,Coffee,Barista Espresso,Cappuccino Lg,8.5,14,Afternoon
308,2025,1900-01-01 14:32:54,2,8,Hell's Kitchen,39,4.25,Coffee,Barista Espresso,Latte Rg,8.5,14,Afternoon
309,2025,1900-01-01 14:35:47,1,3,Astoria,55,4.0,Tea,Brewed Chai tea,Morning Sunrise Chai Lg,4.0,14,Afternoon
310,2025,1900-01-01 14:36:23,2,3,Astoria,30,3.0,Coffee,Gourmet brewed coffee,Columbian Medium Roast Lg,6.0,14,Afternoon
311,2025,1900-01-01 14:36:35,1,5,Lower Manhattan,57,3.1,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg,3.1,14,Afternoon
312,2025,1900-01-01 14:37:48,1,5,Lower Manhattan,44,2.5,Tea,Brewed herbal tea,Peppermint Rg,2.5,14,Afternoon
313,2025,1900-01-01 14:39:06,1,5,Lower Manhattan,87,3.0,Coffee,Barista Espresso,Ouro Brasileiro shot,3.0,14,Afternoon
314,2025,1900-01-01 14:39:48,2,8,Hell's Kitchen,34,2.45,Coffee,Premium brewed coffee,Jamaican Coffee River Sm,4.9,14,Afternoon
315,2025,1900-01-01 14:42:39,2,5,Lower Manhattan,61,4.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg,9.5,14,Afternoon
316,2025,1900-01-01 14:43:13,2,3,Astoria,50,2.5,Tea,Brewed Black tea,Earl Grey Rg,5.0,14,Afternoon
317,2025,1900-01-01 14:45:31,1,3,Astoria,47,3.0,Tea,Brewed Green tea,Serenity Green Tea Lg,3.0,14,Afternoon
318,2025,1900-01-01 14:46:09,1,8,Hell's Kitchen,48,2.5,Tea,Brewed Black tea,English Breakfast Rg,2.5,14,Afternoon
319,2025,1900-01-01 14:47:29,1,8,Hell's Kitchen,24,3.0,Coffee,Drip coffee,Our Old Time Diner Blend Lg,3.0,14,Afternoon
320,2025,1900-01-01 14:47:29,1,8,Hell's Kitchen,75,3.5,Bakery,Pastry,Croissant,3.5,14,Afternoon
321,2025,1900-01-01 14:49:49,2,8,Hell's Kitchen,51,3.0,Tea,Brewed Black tea,Earl Grey Lg,6.0,14,Afternoon
322,2025,1900-01-01 14:51:19,2,5,Lower Manhattan,43,3.0,Tea,Brewed herbal tea,Lemon Grass Lg,6.0,14,Afternoon
323,2025,1900-01-01 14:55:34,2,3,Astoria,34,2.45,Coffee,Premium brewed coffee,Jamaican Coffee River Sm,4.9,14,Afternoon
324,2025,1900-01-01 14:58:07,2,8,Hell's Kitchen,30,3.0,Coffee,Gourmet brewed coffee,Columbian Medium Roast Lg,6.0,14,Afternoon
325,2025,1900-01-01 14:58:35,1,3,Astoria,43,3.0,Tea,Brewed herbal tea,Lemon Grass Lg,3.0,14,Afternoon
326,2025,1900-01-01 15:02:04,2,3,Astoria,39,4.25,Coffee,Barista Espresso,Latte Rg,8.5,15,Afternoon
327,2025,1900-01-01 15:02:28,1,8,Hell's Kitchen,38,3.75,Coffee,Barista Espresso,Latte,3.75,15,Afternoon
328,2025,1900-01-01 15:06:27,2,5,Lower Manhattan,25,2.2,Coffee,Organic brewed coffee,Brazilian Sm,4.4,15,Afternoon
329,2025,1900-01-01 15:08:28,2,3,Astoria,43,3.0,Tea,Brewed herbal tea,Lemon Grass Lg,6.0,15,Afternoon
330,2025,1900-01-01 15:09:37,1,3,Astoria,22,2.0,Coffee,Drip coffee,Our Old Time Diner Blend Sm,2.0,15,Afternoon
331,2025,1900-01-01 15:09:54,1,8,Hell's Kitchen,61,4.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg,4.75,15,Afternoon
332,2025,1900-01-01 15:10:10,1,5,Lower Manhattan,40,3.75,Coffee,Barista Espresso,Cappuccino,3.75,15,Afternoon
333,2025,1900-01-01 15:10:10,1,5,Lower Manhattan,75,3.5,Bakery,Pastry,Croissant,3.5,15,Afternoon
334,2025,1900-01-01 15:12:22,1,3,Astoria,24,3.0,Coffee,Drip coffee,Our Old Time Diner Blend Lg,3.0,15,Afternoon
335,2025,1900-01-01 15:12:54,2,3,Astoria,52,2.5,Tea,Brewed Chai tea,Traditional Blend Chai Rg,5.0,15,Afternoon
336,2025,1900-01-01 15:14:19,2,3,Astoria,26,3.0,Coffee,Organic brewed coffee,Brazilian Rg,6.0,15,Afternoon
337,2025,1900-01-01 15:16:37,2,5,Lower Manhattan,38,3.75,Coffee,Barista Espresso,Latte,7.5,15,Afternoon
338,2025,1900-01-01 15:18:56,1,3,Astoria,61,4.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg,4.75,15,Afternoon
339,2025,1900-01-01 15:19:34,1,3,Astoria,29,2.5,Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg,2.5,15,Afternoon
340,2025,1900-01-01 15:21:05,2,8,Hell's Kitchen,30,3.0,Coffee,Gourmet brewed coffee,Columbian Medium Roast Lg,6.0,15,Afternoon
341,2025,1900-01-01 15:22:11,2,3,Astoria,39,4.25,Coffee,Barista Espresso,Latte Rg,8.5,15,Afternoon
342,2025,1900-01-01 15:24:01,1,8,Hell's Kitchen,26,3.0,Coffee,Organic brewed coffee,Brazilian Rg,3.0,15,Afternoon
343,2025,1900-01-01 15:25:09,2,5,Lower Manhattan,50,2.5,Tea,Brewed Black tea,Earl Grey Rg,5.0,15,Afternoon
344,2025,1900-01-01 15:27:11,2,3,Astoria,58,3.5,Drinking Chocolate,Hot chocolate,Dark chocolate Rg,7.0,15,Afternoon
345,2025,1900-01-01 15:28:29,1,3,Astoria,58,3.5,Drinking Chocolate,Hot chocolate,Dark chocolate Rg,3.5,15,Afternoon
346,2025,1900-01-01 15:28:54,1,5,Lower Manhattan,43,3.0,Tea,Brewed herbal tea,Lemon Grass Lg,3.0,15,Afternoon
347,2025,1900-01-01 15:29:24,1,3,Astoria,57,3.1,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg,3.1,15,Afternoon
348,2025,1900-01-01 15:29:24,1,3,Astoria,70,3.25,Bakery,Scone,Cranberry Scone,3.25,15,Afternoon
349,2025,1900-01-01 15:30:16,1,3,Astoria,43,3.0,Tea,Brewed herbal tea,Lemon Grass Lg,3.0,15,Afternoon
350,2025,1900-01-01 15:30:27,2,3,Astoria,31,2.2,Coffee,Gourmet brewed coffee,Ethiopia Sm,4.4,15,Afternoon
351,2025,1900-01-01 15:30:58,1,5,Lower Manhattan,34,2.45,Coffee,Premium brewed coffee,Jamaican Coffee River Sm,2.45,15,Afternoon
352,2025,1900-01-01 15:30:58,2,8,Hell's Kitchen,29,2.5,Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg,5.0,15,Afternoon
353,2025,1900-01-01 15:33:36,2,5,Lower Manhattan,28,2.0,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm,4.0,15,Afternoon
354,2025,1900-01-01 15:33:36,1,5,Lower Manhattan,74,3.5,Bakery,Biscotti,Ginger Biscotti,3.5,15,Afternoon
355,2025,1900-01-01 15:34:10,2,3,Astoria,41,4.25,Coffee,Barista Espresso,Cappuccino Lg,8.5,15,Afternoon
356,2025,1900-01-01 15:34:10,1,3,Astoria,76,3.5,Bakery,Biscotti,Chocolate Chip Biscotti,3.5,15,Afternoon
357,2025,1900-01-01 15:36:59,2,5,Lower Manhattan,37,3.0,Coffee,Barista Espresso,Espresso shot,6.0,15,Afternoon
358,2025,1900-01-01 15:39:44,1,8,Hell's Kitchen,44,2.5,Tea,Brewed herbal tea,Peppermint Rg,2.5,15,Afternoon
359,2025,1900-01-01 15:42:20,1,3,Astoria,36,3.75,Coffee,Premium brewed coffee,Jamaican Coffee River Lg,3.75,15,Afternoon
360,2025,1900-01-01 15:45:16,2,3,Astoria,46,2.5,Tea,Brewed Green tea,Serenity Green Tea Rg,5.0,15,Afternoon
361,2025,1900-01-01 15:46:34,2,5,Lower Manhattan,40,3.75,Coffee,Barista Espresso,Cappuccino,7.5,15,Afternoon
362,2025,1900-01-01 15:51:15,2,8,Hell's Kitchen,35,3.1,Coffee,Premium brewed coffee,Jamaican Coffee River Rg,6.2,15,Afternoon
363,2025,1900-01-01 15:52:23,2,5,Lower Manhattan,39,4.25,Coffee,Barista Espresso,Latte Rg,8.5,15,Afternoon
364,2025,1900-01-01 15:52:23,1,5,Lower Manhattan,69,3.25,Bakery,Biscotti,Hazelnut Biscotti,3.25,15,Afternoon
365,2025,1900-01-01 15:53:55,2,5,Lower Manhattan,33,3.5,Coffee,Gourmet brewed coffee,Ethiopia Lg,7.0,15,Afternoon
366,2025,1900-01-01 15:55:45,1,8,Hell's Kitchen,24,3.0,Coffee,Drip coffee,Our Old Time Diner Blend Lg,3.0,15,Afternoon
367,2025,1900-01-01 15:55:50,2,3,Astoria,31,2.2,Coffee,Gourmet brewed coffee,Ethiopia Sm,4.4,15,Afternoon
368,2025,1900-01-01 15:58:55,1,8,Hell's Kitchen,48,2.5,Tea,Brewed Black tea,English Breakfast Rg,2.5,15,Afternoon
369,2025,1900-01-01 16:00:23,1,8,Hell's Kitchen,38,3.75,Coffee,Barista Espresso,Latte,3.75,16,Afternoon
370,2025,1900-01-01 16:02:07,1,8,Hell's Kitchen,41,4.25,Coffee,Barista Espresso,Cappuccino Lg,4.25,16,Afternoon
371,2025,1900-01-01 16:03:30,2,3,Astoria,34,2.45,Coffee,Premium brewed coffee,Jamaican Coffee River Sm,4.9,16,Afternoon
372,2025,1900-01-01 16:03:54,1,8,Hell's Kitchen,46,2.5,Tea,Brewed Green tea,Serenity Green Tea Rg,2.5,16,Afternoon
373,2025,1900-01-01 16:04:10,2,3,Astoria,42,2.5,Tea,Brewed herbal tea,Lemon Grass Rg,5.0,16,Afternoon
374,2025,1900-01-01 16:06:04,2,3,Astoria,23,2.5,Coffee,Drip coffee,Our Old Time Diner Blend Rg,5.0,16,Afternoon
375,2025,1900-01-01 16:07:20,2,3,Astoria,23,2.5,Coffee,Drip coffee,Our Old Time Diner Blend Rg,5.0,16,Afternoon
376,2025,1900-01-01 16:08:59,2,3,Astoria,42,2.5,Tea,Brewed herbal tea,Lemon Grass Rg,5.0,16,Afternoon
377,2025,1900-01-01 16:10:37,2,3,Astoria,42,2.5,Tea,Brewed herbal tea,Lemon Grass Rg,5.0,16,Afternoon
378,2025,1900-01-01 16:12:00,1,8,Hell's Kitchen,87,3.0,Coffee,Barista Espresso,Ouro Brasileiro shot,3.0,16,Afternoon
379,2025,1900-01-01 16:17:06,2,3,Astoria,34,2.45,Coffee,Premium brewed coffee,Jamaican Coffee River Sm,4.9,16,Afternoon
380,2025,1900-01-01 16:17:52,2,3,Astoria,29,2.5,Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg,5.0,16,Afternoon
